full_address,자치구,대표지번,lon,lat,geocode_error,사업번호,법정동,사업구분,운영구분,추진위원회/조합명,진행단계,상태,토지등 소유자 수,정비구역명칭,정비구역위치,정비구역면적(㎡),건축연면적(㎡),용도지역,용도지구,택지면적(㎡),도로면적(㎡),공원면적(㎡),녹지면적(㎡),공공공지면적(㎡),학교면적(㎡),기타면적(㎡),주용도,건폐율,용적률,높이(m),지상층수,지하층수,분양세대총수,60㎡이하,60㎡초과~85㎡이하,85㎡초과,임대세대총수,(임대)40㎡이하,(임대)40㎡초과~50㎡이하,(임대)50㎡초과,건축계획비고,위치도,조감도,배치도,조합사무실 주소,조합사무실 전화번호
서울특별시 동작구 대방동 23-61,동작구,대방동 23-61,126.9321675,37.51144732,,11590-100009000,대방동,재개발(주택정비형),조합,노량진8재정비촉진구역 조합,관리처분인가,운영,437,노량진8 재정비촉진구역 주택재개발정비사업조합,동작구 대방동 23-61번지,55598.9,169622.56,2종일반주거지역 2종일반주거(7층이하),-,55598.9,11514,0,0,1453,551,,공동주택,21.46,233.7,88,29,4,815,263,488,64,172,70,70,32,0,/servlet/image/assc/2010/08/201008061651261281081086844.jpg,/servlet/image?url=images/assc/2025/05/202505141155231747191323962.jpg,/servlet/image?url=images/assc/2025/05/202505141155241747191324923.jpg,3층,02-823-1324
서울특별시 서초구 잠원동 65-33,서초구,잠원동 65-33,127.007248,37.51166731,,11650-900000616,잠원동,재건축,조합,신반포22차아파트 주택재건축정비사업조합,착공신고,운영,132,신반포22차(아)주택재건축정비사업,서초구 잠원동 65-33번지,9168.8,39463.95,제3종일반주거지역,아파트지구,1077.6,232.8,481.6,363.2,0,0,0,주택,17.56,269.81,105,35,3,160,,32,128,0,,,,,/servlet/image?url=images/assc/2018/09/201809131557591536821879556.jpg,/servlet/image?url=images/assc/2024/04/202404250906071714003567612.jpg,/servlet/image?url=images/assc/2022/07/202207191543161658212996999.jpg,"서울특별시 서초구 나루터로15길 16, 302호 (잠원동)",02-595-2211
서울특별시 은평구 응암동 8,은평구,응암동 8,,,NO_RESULT,11380-100001035,응암동,재개발(주택정비형),조합청산,응암제1구역 주택재개발정비사업조합,조합청산,운영,450,응암제1구역 주택재개발정비사업구역,은평구 응암동 8번지,43938,133165.9,제1종일반주거지역 제2종일반주거지역,일반/ 중심지 미관지구,35246,3621,3292,,,900,,공동주택 및 부대복리시설,19.2,227.49,68,23,5,745,151,483,111,127,63,48,16,,/servlet/image/assc/2011/06/201106011038441306892324468.jpg,/servlet/image?url=images/assc/2016/01/201601181458261453096706675.jpg,/servlet/image?url=images/assc/2016/01/201601181458301453096710683.jpg,에이동 2층,02-353-1065
서울특별시 영등포구 신길동 329-94,영등포구,신길동 329-94,,,NO_RESULT,11560-100003010,신길동,재개발(주택정비형),조합청산,신길11재정비촉진구역 주택재개발정비사업조합,조합청산,운영,302,신길11재정비촉진구역주택재개발정비사업조합,영등포구 신길동329-94외 522필지,50759.3,134054.78,제2종일반주거지역. 근린상업지역,일반미관지구,39762.6,6158,1929.8,608.6,,,2300,공동주택(아파트)및부대복리시설,17.69,228.9,77,25,3,836,252,335,249,151,61,71,19,,/servlet/image/assc/2011/11/201111301350181322628618560.jpg,/servlet/image/assc/2014/10/201410141003281413248608000.jpg,/servlet/image/assc/2014/10/201410140957061413248226492.jpg,3층,02-847-2692
서울특별시 은평구 수색동 330-1,은평구,수색동 330-1,,,NO_RESULT,11380-100001057,수색동,재개발(주택정비형),조합,수색4재정비촉진구역 주택재개발 정비사업 조합,조합해산,운영,593,수색4재정비촉진구역,은평구 수색동 361-10,61898,178408.54,제2종 일반주거지역,대공방어협조구역 비행안전 2.5구역,45496,7294,3580,,2462,,270,공동주택및근린생활시설,23.98,256.29,7135,25,3,989,418,472,99,203,85,83,35,,/servlet/image/assc/201002091233501265686430641.jpg,/servlet/image/assc/2013/10/201310301318121383106692981.jpg,/servlet/image/assc/2016/10/201610281431461477632706920.jpg,서광빌딩 3층,02-309-3207
서울특별시 영등포구 신길동 2039,영등포구,신길동 2039,,,NO_RESULT,11560-900000036,신길동,재개발(주택정비형),조합청산,신길7재정비촉진구역 주택재개발정비사업 조합,조합청산,운영,758,신길7재정비촉진구역,영등포구 신길동 1993외950필지,93728.5,259940.09,제2종일반주거지역,,8220.36,6664.4,1223.4,3604.1,,9999.2,,공동주택,17.18,239.58,7790,27,3,1391,333,662,396,130,55,54,21,,/servlet/image/assc/2010/11/201011091049201289267360357.jpg,/servlet/image/assc/2010/11/201011091047221289267242893.jpg,/servlet/image/assc/2014/04/201404161520491397629249604.png,중앙빌딩 201호,02-848-6013
서울특별시 영등포구 신길동 347-50,영등포구,신길동 347-50,,,NO_RESULT,11560-100003015,신길동,재개발(주택정비형),조합,신길14재정비촉진구역 주택재개발정비사업 조합,조합해산,운영,239,신길14재정비촉진구역 주택재개발정비사업 ,영등포구 신길동 347-50,27844,84690.31,제2종 일반주거지역,학교환경위생정화구역 등,22841.8,2049.6,1732.9,1062.5,157.2,0,,공동주택 및 부대복리시설,21.22,255.66,7977,28,2,501,261,240,,111,45,48,18,,/servlet/image/assc/2011/12/201112021501551322805715980.gif,/servlet/image/assc/2014/09/201409111554521410418492635.jpg,/servlet/image/assc/2014/09/201409111636591410421019218.jpg,3층,02-831-4702
서울특별시 관악구 신림동 324-25,관악구,신림동 324-25,126.930041,37.46567317,,11620-100004002,신림동,재개발(주택정비형),조합,신림2재정비촉진구역 재개발정비사업조합,철거신고,운영,714,신림2재정비촉진구역 주택재개발정비사업조합 ,관악구 신림동 324-25번지 ,95797.5,138338.55,제2종주거일반지역 자연녹지지역,재정비촉진지구,58241.2,5434.8,22977.5,1105.7,397.5,,7978.9,공동주택,25.16,248.71,7955,28,7,1252,811,357,84,183,57,,126,,/servlet/image?url=images/assc/2024/06/202406120956571718153817897.jpg,/servlet/image/assc/2025/08/202508071527331754548053138.jpg,/servlet/image/assc/2025/08/202508071529011754548141472.jpg,"서울특별시 관악구 호암로 528, 4층 (신림동)",02-875-8061
서울특별시 영등포구 영등포동5가 32-8,영등포구,영등포동5가 32-8,126.9081459,37.52158809,,11560-100004020,영등포동,재개발(도시정비형),조합,영등포1-13재정비촉진구역 도시환경정비사업 조합,일반분양승인,운영,202,영등포1의13구역 도시환경정비사업,영등포구 영등포동5가 32-8 ,27049,107377.58,준주거지역,,17200,2227.3,6315,0,0,0,0,주거,42.29,397.98,99,33,3,398,93,305,,261,,93,168,,/servlet/image?url=images/assc/2019/02/201902121429361549949376502.jpg,/servlet/image?url=images/assc/2019/02/201902121617561549955876929.jpg,/servlet/image?url=images/assc/2019/02/201902121633381549956818890.jpg,대일빌딩 502호,02-2634-2996
서울특별시 서대문구 충정로3가 250-,서대문구,충정로3가 250-,,,NO_RESULT,11410-900000075,충정로3가,재개발(도시정비형),조합,마포로5구역제2지구 도시정비형재개발사업조합,조합설립인가,운영,86,미포로5구역제2지구도시환경정비사업,서대문구 충정로3가 250-70 ,5596.2,31284.27,준주거지역제3종일반주거지역,중심지미관지구 방화지구,3631.23,,,,427.45,0,0,공동주택,59.54,526.12,70,19,4,198,166,32,,0,,,,,/servlet/image?url=images/assc/2016/05/201605170929071463444947709.jpg,/servlet/image/assc/2010/04/201004201642291271749349239.jpg,/servlet/image/assc/2010/04/201004201642331271749353746.jpg,"서울특별시 서대문구 충정로4길 10, 여문각 2층 (충정로3가)",02-362-6710
서울특별시 성동구 응봉동 193-162,성동구,응봉동 193-162,127.0314537,37.54908942,,11200-100002017,응봉동,재건축,조합,응봉1 주택재건축정비사업 조합,사업시행인가,운영,318,응봉1주택재건축정비사업,성동구 응봉동 193-162번지,39465.2,113843.17,제1종일반주거지역 제2종일반주거지역(7층),일반미관지구(독서당길변),28098,6395,1562.2,,,,2443,공동주택및부대복리시설,24.23,203.61,45,15,5,525,106,359,60,0,,,,,/servlet/image/assc/2011/11/201111141146311321238791688.jpg,/servlet/image?url=images/assc/2022/05/202205271407371653628057824.jpg,/servlet/image/assc/2011/11/201111141146311321238791956.jpg,"서울특별시 성동구 고산자로2길 4, 3층 (응봉동)",02-3395-8006
서울특별시 용산구 한강로3가 63-70,용산구,한강로3가 63-70,,,NO_RESULT,11170-100004005,한강로3가,재개발(도시정비형),조합,국제빌딩주변 제4구역 도시환경정비사업조합,이전고시,운영,316,국제빌딩주변 제4구역 도시환경정비사업조합,용산구 한강로3가 63-70번지 ,53441.06,385429.61,일반상업지역,중심미관지구 방화지구,28718.08,6877,14508.6,2961.7,,,0,공동주택 비주거시설 종교시설,47.8,745.5,14255,40,7,409,,,409,84,,84,,임대주택(미포함),/servlet/image/assc/2011/11/201111300905231322611523161.jpg,/servlet/image/assc/2018/04/201804251622461524640966798.jpg,/servlet/image/assc/2018/04/201804251626161524641176148.jpg,토투밸리 904호,02-792-0125
서울특별시 동대문구 휘경동 243,동대문구,휘경동 243,,,NO_RESULT,11230-100006040,휘경동,재개발(주택정비형),조합,휘경1재정비촉진구역 주택재개발정비사업조합,조합해산,운영,111,휘경1재정비촉진구역 주택재개발정비사업조합,동대문구 휘경동 243번지,12915,41228.86,제3종 일반주거지역,재정비촉진지구,11051,1217,647,,,,,공동주택(아파트),25.67,261.52,57,20,2,248,134,97,17,51,21,23,7,,/servlet/image/assc/2013/04/201304051651001365148260537.jpg,/servlet/image/assc/2013/04/201304051653111365148391083.jpg,/servlet/image/assc/2013/04/201304051653171365148397051.jpg,"서울특별시 동대문구 망우로 105, 상가건물2층202호 (휘경동, 휘경미소지움아파트)",02-3394-5308
서울특별시 강동구 길동 43,강동구,길동 43,,,NO_RESULT,11740-100001050,길동,재건축,조합청산,길동신동아3차아파트 주택재건축정비사업조합,조합청산,운영,240,길동신동아3차아파트 주택재건축정비구역,강동구 길동 43번지,12181,48081,제3종일반주거지역,해당없음,11440.1,8.9,732,,,,,공동주택,27.1,291,21,21,2,320,207,113,,36,,,36,,/servlet/image/assc/2015/04/201504290943521430268232033.bmp,/servlet/image?url=images/assc/2017/08/201708281035001503884100531.jpg,/servlet/image?url=images/assc/2017/08/201708281035001503884100596.jpg,길동신동아3차아파트,02-3784-5245
서울특별시 용산구 이촌동 300-23,용산구,이촌동 300-23,126.9750265,37.5193301,,11170-100005000,이촌동,재건축,조합,한강맨션아파트 주택재건축 조합,관리처분인가,운영,710,한강맨션아파트주택재건축정비사업조합,용산구 이촌로 248 한강맨션,84262.1,334584.57,제3종 일반주거지역,정비구역(아파트지구) 일반미관지구,74723.7,4033,4505.4,0,1000,0,0,공동주택및부대복리시설,20.45,255.15,106,35,3,1303,190,542,571,138,,138,,분양/임대분이 한단지에 섞여있는 상황이므로 별도의 대지면적 건축면적 동수는 구분할 수는 없습니다.,/servlet/image?url=images/assc/2024/05/202405161127361715826456259.png,/servlet/image/assc/2021/09/202109291554581632898498362.jpg,/servlet/image/assc/2021/09/202109291600401632898840662.jpg,관리사무소내,02-793-4389
서울특별시 서초구 서초동 1331,서초구,서초동 1331,,,NO_RESULT,11650-900000119,서초동,재건축,조합,우성2차아파트 주택재건축정비사업조합,조합해산,운영,403,우성2차아파트 주택재건축정비구역(서초아파트지구),"서초구 서초동 1331번지, 1331-1번지",24067.42,103269.8,제3종 일반주거지역,아파트,23512.85,554.57,,,,,,아파트,19.21,299.98,,32,2,502,,346,156,91,,,91,,/servlet/image/assc/2010/10/201010181436341287380194064.jpg,/servlet/image/assc/2012/11/201211070937241352248644890.jpg,/servlet/image/assc/2012/11/201211141110191352859019940.jpg,서전빌딩 601호,02-521-1356
서울특별시 서초구 반포동 30-15,서초구,반포동 30-15,,,NO_RESULT,11650-900000607,반포동,재건축,조합,반포현대아파트주택재건축정비사업조합,이전고시,운영,80,반포현대아파트주택재건축정비사업,서초구 반포동 30-15 16,3621.5,16084.85,제3종 일반주거지역,서초아파트지구/일반미관지구,3614.7,6.8,0,0,0,0,0,아파트,29.09,298.01,59,20,2,92,3,87,2,16,,,16,,/servlet/image?url=images/assc/2015/11/201511231202241448247744171.jpg,/servlet/image/assc/2017/09/201709271123561506479036376.jpg,/servlet/image/assc/2017/09/201709271124421506479082475.jpg,"서울특별시 서초구 사평대로 310-4, 102동 301호 (반포동, 반포 센트레빌 아스테리움)",02-535-7857
서울특별시 용산구 효창동 117-1,용산구,효창동 117-1,,,NO_RESULT,11170-100004000,효창동,재개발(주택정비형),조합청산,효창제4구역 주택재개발 정비사업조합,조합청산,운영,106,효창제4구역주택재개발정비사업,용산구 효창동 117-1호,10030,,제2종 일반주거지역,중심지미관지구,8796.6,692.5,479.1,61.8,,,,공동주택 및 부대복리시설,22.87,234.84,55,18,2,187,71,82,34,0,,,,,/servlet/image/assc/201002031907391265191659941.bmp,/servlet/image/assc/2015/11/201511241540171448347217501.jpg,/servlet/image/assc/2014/11/201411281249281417146568085.jpg,대우 월드마크 용산 102동 2403호,02-712-1107
서울특별시 구로구 고척동 148,구로구,고척동 148,,,NO_RESULT,11530-900000056,고척동,재개발(주택정비형),조합,고척제4구역 주택재개발정비사업조합,착공신고,운영,270,고척제4구역주택재개발조합,구로구 고척동 148번지,41675,130987.56,제3종일반주거지역 준공업지역,,33683,3697,4295,,,,,공동주택,20.87,269.89,80,25,3,786,350,392,44,161,78,66,17,,/servlet/image/assc/2011/11/201111171158561321498736622.jpg,/servlet/image/assc/2018/12/201812211640161545378016086.jpg,/servlet/image/assc/2018/12/201812211641111545378071533.jpg,4층,02-2066-9491
서울특별시 용산구 효창동 3-250,용산구,효창동 3-250,,,NO_RESULT,11170-100003005,효창동,재개발(주택정비형),조합,효창제6구역주택재개발정비사업조합,조합해산,운영,263,효창제6구역,용산구 효창동 3-250번지,18256.56,54761.36,제2종일반주거지역,,15451.56,1026,917,,862,,,철근콘크리트벽시구조,31.14,214.01,42,14,3,327,,327,,58,24,28,6,,/servlet/image?url=images/assc/2016/02/201602161517491455603469492.jpg,/servlet/image?url=images/assc/2019/12/201912111341451576039305961.bmp,/servlet/image?url=images/assc/2019/12/201912111342011576039321308.bmp,2층,02-719-9804
서울특별시 성북구 안암동3가 132-17,성북구,안암동3가 132-17,127.0240362,37.58583611,,11290-100003002,안암동,재개발(주택정비형),조합,안암2구역 주택재개발 정비사업조합,착공신고,운영,133,안암제2구역주택재개발정비사업조합,성북구 안암동3가 132-17번지,11189.2,35024.9,도시지역,제2종일반주거지역,9985.9,488.3,715,,,,,,25.18,192.4,34,,,181,65,92,24,0,,,,,/servlet/image/assc/2011/03/201103101523291299738209653.jpg,/servlet/image/assc/2017/02/201702141541141487054474165.jpg,/servlet/image/assc/2017/02/201702141546321487054792647.jpg,203호,02-927-4333
서울특별시 성북구 장위동 68-37,성북구,장위동 68-37,127.0530199,37.61229191,,11290-100016010,장위동,재개발(주택정비형),조합,장위10구역 주택재개발정비사업조합,관리처분인가,운영,650,장위10구역주택재개발정비사업,성북구 장위동 68-37,91362,343958.53,제2종일반주거지역,일반미관지구,71813,11153,5941,0,1415,1040,0,공동주택 및 부대복리시설,24.05,270.86,105,35,5,1590,659,816,115,341,128,31,182,,/servlet/image?url=images/assc/2025/10/202510021330281759379428879.jpg,/servlet/image?url=images/assc/2025/10/202510021413081759381988526.jpg,/servlet/image?url=images/assc/2025/10/202510021413081759381988612.jpg,장위뉴타워 10층 1001호,02-916-1233
서울특별시 성동구 금호동1가 280,성동구,금호동1가 280,,,NO_RESULT,11200-100002006,금호동,재개발(주택정비형),조합청산,금호제15구역 주택재개발정비사업조합,조합청산,운영,932,금호제15구역 주택재개발정비사업,성동구 금호동1가 280번지,66379.5,2100384.69,도시지역 3종일반주거지역,일반미관지구,66379.5,2959.2,3990,,,7027.7,,공공주택 및 부대복리시설,21.41,255.52,5985,12,4,1193,517,616,60,137,67,56,14,,/servlet/image/assc/2011/11/201111241106071322100367142.bmp,/servlet/image/assc/2013/04/201304051701321365148892787.jpg,/servlet/image/assc/2013/04/201304051702251365148945070.jpg,유미빌딩 2층,02-2281-3135
